scenario_id,historical_run_id,new_run_id,historical_model,new_model,jaccard,historical_selected,new_selected
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc32b-djangocms-external-validity-005-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-32b,0.625,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/pagemodel.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py"", ""cms/utils/permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc32b-djangocms-external-validity-005-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-32b,0.454545,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/templatetags/__init__.py"", ""cms/utils/admin.py"", ""cms/utils/page_permissions.py"", ""cms/utils/permissions.py"", ""cms/utils/urlutils.py"", ""cms/wizards/forms.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc32b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-32b,0.0,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc32b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-32b,0.333333,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/operations/helpers.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc32b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-32b,0.0,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc32b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-32b,0.083333,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/placeholderadmin.py"", ""cms/management/commands/cms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py"", ""cms/plugin_rendering.py"", ""cms/templatetags/cms_static.py"", ""cms/utils/apphook_reload.py"", ""cms/utils/page_permissions.py"", ""cms/utils/placeholder.py"", ""cms/wizards/__init__.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc32b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-32b,0.166667,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/operations/helpers.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc32b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-32b,0.166667,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc32b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-32b,0.5,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/operations/helpers.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc32b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-32b,0.166667,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc32b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-32b,0.166667,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/placeholderadmin.py"", ""cms/management/commands/cms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py"", ""cms/plugin_rendering.py"", ""cms/templatetags/cms_static.py"", ""cms/utils/apphook_reload.py"", ""cms/utils/page_permissions.py"", ""cms/utils/placeholder.py"", ""cms/wizards/__init__.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc32b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-32b,0.333333,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/operations/helpers.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc32b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-32b,0.0,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc32b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-32b,0.285714,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/operations/helpers.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc32b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-32b,0.0,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc32b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-32b,0.166667,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/placeholderadmin.py"", ""cms/management/commands/cms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_processors.py"", ""cms/plugin_rendering.py"", ""cms/templatetags/cms_static.py"", ""cms/utils/apphook_reload.py"", ""cms/utils/page_permissions.py"", ""cms/utils/placeholder.py"", ""cms/wizards/__init__.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc32b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-32b,0.142857,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/operations/helpers.py""]"
